5.864471435546875000e+00,4.416086897253990173e-02,-1.239508867263793945e+00,-6.461327075958251953e-01,-4.456911087036132812e+00,2.415814876556396484e+00,1.094415709376335144e-01,2.336756229400634766e+00,-4.998006343841552734e+00,-1.334620833396911621e+00,3.267543315887451172e+00,-3.647595643997192383e+00,1.221419334411621094e+00,2.040126562118530273e+00,-1.276865720748901367e+00,-1.513962626457214355e+00,-1.813016772270202637e+00,1.243417739868164062e+00,-7.122319340705871582e-01,-1.575535178184509277e+00,4.122766494750976562e+00,2.138305157423019409e-01,1.098069429397583008e+00,-1.446747899055480957e+00,5.056647300720214844e+00,-2.006203413009643555e+00,-3.173945248126983643e-01,1.111113429069519043e+00,2.498177051544189453e+00,-1.632189750671386719e+00,1.355693340301513672e-01,-4.786017417907714844e+00,2.422516107559204102e+00,-9.251408576965332031e+00,-1.201500296592712402e+00,-1.848891675472259521e-01,-2.763011932373046875e+00,-1.541638135910034180e+00,2.644385576248168945e+00,1.378649353981018066e+00,-7.042030096054077148e-01,-3.442944288253784180e+00,5.050025463104248047e+00,-4.612790584564208984e+00,2.571649551391601562e+00,5.336931228637695312e+00,-1.984058380126953125e+00,-3.692393302917480469e+00,1.417457699775695801e+00,-8.331406593322753906e+00,-1.508800625801086426e+00,5.219394207000732422e+00,-2.092579364776611328e+00,-2.851864337921142578e+00,-7.805302739143371582e-01,1.400939464569091797e+00,5.373104572296142578e+00,4.428206920623779297e+00,-4.244232177734375000e-01,1.876606225967407227e+00,-4.254158496856689453e+00,1.891464233398437500e+00,-4.008280754089355469e+00,-1.755607485771179199e+00,-1.704663991928100586e+00,2.071606963872909546e-01,1.117836683988571167e-02,6.329919695854187012e-01,-2.116391181945800781e+00,1.446436643600463867e+00,-3.150441944599151611e-01,2.350040197372436523e+00,1.546992063522338867e+00,3.291708528995513916e-01,5.632738590240478516e+00,3.137045145034790039e+00,-1.257401943206787109e+00,-2.873372554779052734e+00,-1.570303678512573242e+00,-4.491407871246337891e+00,-2.625375390052795410e-01,-1.709705114364624023e+00,1.021069049835205078e+00,3.402199029922485352e+00,-6.567414283752441406e+00,5.500568747520446777e-01,-5.512310191988945007e-02,-2.062140464782714844e+00,-4.382668972015380859e+00,7.748600840568542480e-01,1.317151427268981934e+00,-3.706531047821044922e+00,-3.070553064346313477e+00,1.253085374832153320e+00,4.448550701141357422e+00,3.563808202743530273e+00,-2.734701335430145264e-01,1.236579537391662598e+00,-2.462879896163940430e+00,2.747962713241577148e+00
2.357836723327636719e+00,7.604714632034301758e-01,4.298092842102050781e+00,5.979313850402832031e-01,-4.198660850524902344e+00,4.884554386138916016e+00,-3.908867359161376953e+00,2.285798788070678711e+00,-7.656304359436035156e+00,1.974707096815109253e-01,-1.846190094947814941e+00,-2.451036214828491211e+00,3.085811376571655273e+00,-3.129288911819458008e+00,-1.445167064666748047e+00,-3.787888288497924805e+00,1.963556051254272461e+00,7.503830790519714355e-01,2.345881462097167969e+00,6.458403468132019043e-01,5.334005832672119141e+00,5.580893039703369141e+00,-3.622298955917358398e+00,-2.141336917877197266e+00,3.800876438617706299e-01,-1.296557784080505371e+00,-4.051138460636138916e-02,1.202577710151672363e+00,5.905953645706176758e-01,-1.633288383483886719e+00,5.112329959869384766e+00,-3.540988445281982422e+00,1.833373188972473145e+00,-7.780387878417968750e+00,-2.171460628509521484e+00,-1.248354196548461914e+00,-2.103663921356201172e+00,-7.227059602737426758e-01,2.935366630554199219e+00,-1.887467056512832642e-01,-3.850005149841308594e+00,-2.537261962890625000e+00,3.081779956817626953e+00,-2.429987668991088867e+00,4.361826896667480469e+00,8.559876084327697754e-01,-3.521787881851196289e+00,-1.917604446411132812e+00,-1.115431785583496094e+00,-8.091074943542480469e+00,-2.284220933914184570e+00,2.279413700103759766e+00,-3.803454160690307617e+00,-1.841396808624267578e+00,8.526661396026611328e-01,-3.543701648712158203e+00,-2.369418144226074219e+00,-7.577924132347106934e-01,-3.908802866935729980e-01,2.936459302902221680e+00,-2.349544525146484375e+00,4.522729396820068359e+00,-2.001006126403808594e+00,-1.620908737182617188e+00,-2.042862892150878906e+00,-3.979431092739105225e-01,4.863196611404418945e-01,7.226139307022094727e-01,-5.691299438476562500e+00,-4.024245440959930420e-01,-1.838031411170959473e-01,-4.443444311618804932e-01,1.424284338951110840e+00,-3.406708240509033203e+00,6.085015773773193359e+00,5.982333183288574219e+00,-2.245572656393051147e-01,-1.573394417762756348e+00,2.237964868545532227e+00,-1.661439657211303711e+00,-1.512701869010925293e+00,-4.208655834197998047e+00,3.128560185432434082e-01,3.464308977127075195e+00,-5.700588226318359375e+00,-2.072710514068603516e+00,1.381736993789672852e+00,-4.980204999446868896e-01,1.126465648412704468e-01,1.933640122413635254e+00,-2.754338026046752930e+00,5.159348249435424805e-01,-7.471432685852050781e-01,-2.997877836227416992e+00,1.440228343009948730e+00,4.091976955533027649e-02,-7.215151786804199219e-01,1.007374763488769531e+00,-3.025152444839477539e+00,4.468132972717285156e+00
6.056003570556640625e+00,-1.876437902450561523e+00,-3.909867107868194580e-01,2.622102022171020508e+00,-1.500176340341567993e-01,-8.921113014221191406e-01,-8.383120298385620117e-01,6.558595657348632812e+00,-2.619927883148193359e+00,-2.847323656082153320e+00,2.228353261947631836e+00,-1.342110514640808105e+00,3.894629180431365967e-01,-1.355945467948913574e-01,4.846845626831054688e+00,1.163595438003540039e+00,-8.856691122055053711e-01,7.851067066192626953e+00,-2.488271743059158325e-01,2.088935136795043945e+00,3.537178635597229004e-01,2.318691253662109375e+00,-5.214535236358642578e+00,-6.249965429306030273e-01,4.341723918914794922e+00,4.750496894121170044e-02,1.976189374923706055e+00,-1.054544448852539062e+00,-3.394392967224121094e+00,-5.038627982139587402e-01,4.313940525054931641e+00,-4.119912624359130859e+00,2.222480028867721558e-01,-2.625288248062133789e+00,9.638597369194030762e-01,3.373722791671752930e+00,-1.695903301239013672e+00,-4.134327411651611328e+00,-4.164419651031494141e+00,2.309422492980957031e+00,-9.475308656692504883e-01,8.081746101379394531e-01,3.288828372955322266e+00,3.552924096584320068e-01,1.595332324504852295e-01,2.528030157089233398e+00,2.455008506774902344e+00,-5.449443817138671875e+00,-2.811422348022460938e+00,-2.773417472839355469e+00,3.898395538330078125e+00,2.348098516464233398e+00,-3.287198543548583984e+00,-2.388229370117187500e+00,-1.438176989555358887e+00,-3.462091207504272461e+00,-4.214506626129150391e+00,-5.116322040557861328e-01,-1.864879280328750610e-01,4.183088779449462891e+00,6.081661224365234375e+00,-1.322587370872497559e+00,-1.550969719886779785e+00,2.017168760299682617e+00,-5.383999347686767578e+00,-2.131619930267333984e+00,1.852073073387145996e+00,4.354497790336608887e-01,-1.567878603935241699e+00,-1.122896075248718262e+00,3.158384799957275391e+00,6.695414781570434570e-01,5.586581230163574219e+00,4.551805257797241211e-01,4.108965396881103516e+00,8.757199287414550781e+00,1.792134046554565430e-01,2.748230457305908203e+00,5.196303367614746094e+00,4.384610056877136230e-02,6.573981642723083496e-01,-2.314623594284057617e+00,-9.015879631042480469e-01,-4.315857410430908203e+00,-6.768333911895751953e-01,1.414555013179779053e-01,6.997685879468917847e-02,5.053276538848876953e+00,-2.377912998199462891e+00,2.297809362411499023e+00,5.168123543262481689e-02,-4.343632698059082031e+00,1.025852680206298828e+00,-8.478647470474243164e-01,-1.386310219764709473e+00,2.390227317810058594e+00,5.060654163360595703e+00,-1.503826260566711426e+00,-2.533100128173828125e+00,2.403666734695434570e+00
6.913152694702148438e+00,-2.363044023513793945e+00,5.414788424968719482e-02,-5.308852195739746094e-01,-2.320683002471923828e+00,1.286126494407653809e+00,-4.469180583953857422e+00,1.541023612022399902e+00,2.725363373756408691e-01,-2.077241837978363037e-01,3.137744963169097900e-01,-1.197520136833190918e+00,2.660919666290283203e+00,3.182364702224731445e+00,2.870601892471313477e+00,9.240398406982421875e-01,-1.453860878944396973e+00,4.632804393768310547e+00,1.220561027526855469e+00,3.166464567184448242e+00,2.290410757064819336e+00,3.206331729888916016e+00,-1.456702113151550293e+00,-1.082557916641235352e+00,8.933172821998596191e-01,1.084142923355102539e+00,7.893981933593750000e-01,2.622337639331817627e-02,-2.204207658767700195e+00,1.004230976104736328e+00,1.365365684032440186e-01,-1.527732849121093750e+00,1.880233764648437500e+00,-2.172948837280273438e+00,-2.113790363073348999e-01,1.148561358451843262e+00,-7.070168256759643555e-01,-1.334162592887878418e+00,-1.257436037063598633e+00,1.692087054252624512e+00,5.601964145898818970e-02,-1.483960866928100586e+00,2.506472110748291016e+00,-1.647835612297058105e+00,1.588263154029846191e+00,2.903581857681274414e+00,-1.888216853141784668e+00,-1.727953672409057617e+00,1.639442443847656250e+00,-1.791483163833618164e+00,4.674594402313232422e+00,2.468650817871093750e+00,-2.814287841320037842e-01,-1.307515859603881836e+00,-1.502057194709777832e+00,-2.270760536193847656e+00,1.789161086082458496e+00,1.885636568069458008e+00,1.865960806608200073e-01,2.780786752700805664e+00,-5.927557498216629028e-02,-1.022205829620361328e+00,-8.643055558204650879e-01,-1.077130913734436035e+00,-1.907353043556213379e+00,-7.121329903602600098e-01,8.170156478881835938e-01,-2.920679450035095215e-01,-3.246341705322265625e+00,-4.010555744171142578e-01,1.367577195167541504e+00,8.795700073242187500e-01,2.690435409545898438e+00,-2.508632659912109375e+00,4.016884803771972656e+00,2.334924221038818359e+00,-5.650880932807922363e-01,-7.560536265373229980e-01,2.693508863449096680e+00,-1.619982004165649414e+00,-1.400091886520385742e+00,-2.460895538330078125e+00,1.172491550445556641e+00,-1.314602613449096680e+00,-1.214584350585937500e+00,1.609162241220474243e-01,-5.294969081878662109e-01,-6.347070634365081787e-02,-1.652799606323242188e+00,7.345476746559143066e-01,6.789047122001647949e-01,-3.727461338043212891e+00,-3.760995268821716309e-01,-1.001308917999267578e+00,3.130392551422119141e+00,2.456053256988525391e+00,-6.787437200546264648e-01,-3.827406167984008789e-01,-4.047627151012420654e-01,1.559217810630798340e+00
6.686047554016113281e+00,6.996194362640380859e+00,-1.840722560882568359e+00,1.959706783294677734e+00,-5.212369918823242188e+00,3.421706914901733398e+00,-2.290320158004760742e+00,3.447232007980346680e+00,-3.137582778930664062e+00,4.948843955993652344e+00,5.945062637329101562e-01,-1.076683759689331055e+00,5.465894699096679688e+00,6.817056536674499512e-01,-1.253497123718261719e+00,-2.035574197769165039e+00,1.781067132949829102e+00,-3.848606348037719727e+00,-1.835483551025390625e+00,4.438361644744873047e+00,-3.382127046585083008e+00,-1.986277997493743896e-01,-3.545472621917724609e+00,2.466922760009765625e+00,1.974778175354003906e+00,-5.479719161987304688e+00,3.125904798507690430e-01,3.614034891128540039e+00,-6.749358654022216797e+00,2.332604974508285522e-01,1.370235681533813477e+00,-1.399443149566650391e+00,-1.949389338493347168e+00,-1.689040660858154297e+00,5.859702587127685547e+00,5.427502632141113281e+00,1.152445077896118164e+00,-9.383500218391418457e-01,2.442381620407104492e+00,3.838634118437767029e-02,1.084794402122497559e+00,-1.869132876396179199e+00,2.212140321731567383e+00,-3.110557079315185547e+00,3.538314342498779297e+00,6.180987834930419922e+00,-4.312184333801269531e+00,-5.930836677551269531e+00,-6.320315599441528320e-01,-2.953882217407226562e+00,1.974471092224121094e+00,1.599580049514770508e+00,-3.993587493896484375e+00,-3.638792753219604492e+00,1.851056337356567383e+00,-4.474923610687255859e+00,-2.195039987564086914e+00,-1.662958502769470215e+00,-1.640397429466247559e+00,1.154607385396957397e-01,1.964997500181198120e-02,2.464382410049438477e+00,1.713525176048278809e+00,-3.090896129608154297e+00,2.638679742813110352e+00,2.883098363876342773e+00,-2.060215950012207031e+00,2.073737859725952148e+00,-1.660620689392089844e+00,-2.715546369552612305e+00,3.014561891555786133e+00,-2.338957548141479492e+00,-8.457848429679870605e-01,1.020072102546691895e+00,4.046847343444824219e+00,1.136134338378906250e+01,4.617235660552978516e+00,-8.586381912231445312e+00,1.076631546020507812e+01,2.856789588928222656e+00,-2.551034688949584961e-01,-7.351780533790588379e-01,-1.319585561752319336e+00,3.089864969253540039e+00,-1.875412106513977051e+00,8.381376862525939941e-01,-4.309432029724121094e+00,-3.540128946304321289e+00,-5.643816947937011719e+00,1.443513512611389160e+00,-2.287480115890502930e+00,-1.366576910018920898e+00,4.773594439029693604e-02,2.057930469512939453e+00,-1.655672073364257812e+00,3.266152143478393555e-01,2.555705785751342773e+00,1.401090145111083984e+00,-2.266567945480346680e+00,3.158283948898315430e+00
7.685299396514892578e+00,-3.534685850143432617e+00,-2.090710639953613281e+00,3.334447860717773438e+00,-3.536237478256225586e+00,5.304197788238525391e+00,-2.181478023529052734e+00,-2.324308633804321289e+00,-8.531250953674316406e+00,-3.008926510810852051e-01,2.828326702117919922e+00,1.638629078865051270e+00,1.228976607322692871e+00,3.045057058334350586e+00,4.541281223297119141e+00,1.473474651575088501e-01,-1.385740637779235840e+00,1.885099053382873535e+00,1.423665881156921387e+00,4.571803569793701172e+00,-1.570253014564514160e+00,2.300929546356201172e+00,-9.693776369094848633e-01,4.002189159393310547e+00,-1.706165634095668793e-02,-2.493016958236694336e+00,-1.436020880937576294e-01,-1.843731164932250977e+00,1.523574233055114746e+00,2.771519660949707031e+00,-1.691814541816711426e+00,-2.689736366271972656e+00,7.628238797187805176e-01,-3.502052783966064453e+00,-4.503079056739807129e-01,2.926888942718505859e+00,7.073529958724975586e-01,-8.945695310831069946e-02,6.093468666076660156e-01,-4.710699915885925293e-01,-1.321781396865844727e+00,-3.137377262115478516e+00,1.418011903762817383e+00,-2.448649168014526367e+00,-2.766484498977661133e+00,3.255809783935546875e+00,-2.248191356658935547e+00,-4.537035942077636719e+00,1.634434014558792114e-01,-4.928133010864257812e+00,2.020437002182006836e+00,1.366652488708496094e+00,-1.627440214157104492e+00,1.979253292083740234e+00,6.357750296592712402e-01,-3.031812429428100586e+00,-1.597653985023498535e+00,-1.688449382781982422e+00,2.517040967941284180e-01,2.671570301055908203e+00,7.838526368141174316e-01,1.180411577224731445e+00,-4.458977580070495605e-01,9.252294898033142090e-01,9.162386655807495117e-01,-3.663550138473510742e+00,1.295036435127258301e+00,1.613104939460754395e-01,1.470263600349426270e+00,3.808155059814453125e+00,3.216038227081298828e+00,-1.718012571334838867e+00,3.404040575027465820e+00,-4.248804092407226562e+00,3.381438493728637695e+00,5.888453006744384766e+00,-2.760668516159057617e+00,1.124262571334838867e+00,3.701037883758544922e+00,-4.086697578430175781e+00,3.133160591125488281e+00,-1.260062336921691895e+00,8.054927587509155273e-01,-3.024999856948852539e+00,-1.974068760871887207e+00,-2.956301212310791016e+00,3.443238437175750732e-01,1.638212561607360840e+00,-2.527198791503906250e+00,2.196929156780242920e-01,3.412872552871704102e+00,-4.560649394989013672e+00,2.540089845657348633e+00,-2.869396209716796875e+00,-1.977450847625732422e+00,3.141887187957763672e+00,2.587112426757812500e+00,-4.261597156524658203e+00,-1.263001441955566406e+00,-1.255091428756713867e-01
3.949263572692871094e+00,9.782457351684570312e-01,2.437063217163085938e+00,1.734061717987060547e+00,-5.021733760833740234e+00,1.907789707183837891e+00,-2.922935724258422852e+00,3.794085025787353516e+00,-2.348456144332885742e+00,-6.661700010299682617e-01,3.685669004917144775e-01,-7.183482646942138672e+00,6.418488979339599609e+00,-3.257351636886596680e+00,-3.588966429233551025e-01,2.907521650195121765e-02,2.642154693603515625e+00,2.081537246704101562e+00,-4.287930488586425781e+00,4.459999501705169678e-01,9.509087204933166504e-01,5.709716796875000000e+00,1.607041239738464355e+00,-1.715696573257446289e+00,1.863515973091125488e+00,-3.327762842178344727e+00,7.083561420440673828e+00,1.153239965438842773e+00,7.452836036682128906e-01,4.697772860527038574e-01,-1.122520208358764648e+00,-2.256698608398437500e+00,4.106121063232421875e+00,-6.921422958374023438e+00,6.372672319412231445e-01,-3.040742635726928711e+00,-7.166413217782974243e-02,-2.399066925048828125e+00,2.864231109619140625e+00,1.440814614295959473e+00,-1.494578480720520020e+00,-2.709074735641479492e+00,2.097571611404418945e+00,-1.607632040977478027e+00,1.643009066581726074e+00,2.847117424011230469e+00,-3.733954429626464844e+00,-4.080221176147460938e+00,-9.240047931671142578e-01,-2.660410165786743164e+00,-3.675209999084472656e+00,-2.187072336673736572e-01,-1.184414505958557129e+00,-3.980144977569580078e+00,-2.248348951339721680e+00,2.961173057556152344e+00,4.456892311573028564e-01,4.341800212860107422e+00,-7.315596342086791992e-01,3.382201910018920898e+00,-7.470229864120483398e-01,-4.531077444553375244e-01,-2.736310005187988281e+00,3.729136884212493896e-01,-6.806340813636779785e-01,-1.018654465675354004e+00,3.587417006492614746e-01,1.063644409179687500e+00,-2.084465980529785156e+00,-1.635385513305664062e+00,1.865947961807250977e+00,3.063153624534606934e-01,2.285633087158203125e-01,-1.482304215431213379e+00,6.494871616363525391e+00,5.566037178039550781e+00,-8.724125623703002930e-01,-2.503113985061645508e+00,1.345237255096435547e+00,-1.173777222633361816e+00,-2.035540819168090820e+00,-4.375123977661132812e+00,-2.999038934707641602e+00,-1.797777056694030762e+00,-4.720719337463378906e+00,-1.471366882324218750e+00,3.325234174728393555e+00,-1.210911750793457031e+00,-3.407762527465820312e+00,1.448915123939514160e+00,1.590508669614791870e-01,-4.054121971130371094e+00,2.192378759384155273e+00,-5.310370445251464844e+00,7.862834453582763672e+00,1.567661523818969727e+00,-3.345867395401000977e+00,-2.091712951660156250e+00,-2.905862569808959961e+00,4.753921031951904297e+00
4.979509353637695312e+00,-1.199918389320373535e+00,-2.363085746765136719e-01,1.392946839332580566e+00,-3.317118644714355469e+00,1.162407875061035156e+00,-2.950553655624389648e+00,3.652573823928833008e+00,-4.350666046142578125e+00,-1.944152593612670898e+00,-4.610768854618072510e-01,6.262942552566528320e-01,1.563827633857727051e+00,4.364344179630279541e-01,3.165540695190429688e+00,9.392884373664855957e-01,4.554629921913146973e-01,2.377105951309204102e+00,-7.308335900306701660e-01,-8.252272009849548340e-01,-2.344394661486148834e-02,2.920954704284667969e+00,-9.682393074035644531e-01,-6.188512444496154785e-01,1.082595348358154297e+00,1.301472306251525879e+00,1.167306303977966309e+00,-9.515534639358520508e-01,-1.395074009895324707e+00,5.066220760345458984e-01,-1.414056539535522461e+00,-3.949239253997802734e+00,7.629216909408569336e-01,-2.361119508743286133e+00,-3.035863637924194336e-01,1.780355691909790039e+00,-4.016980230808258057e-01,-4.638289511203765869e-01,-3.071016371250152588e-01,5.766696929931640625e-01,2.905867815017700195e+00,7.725011706352233887e-01,3.770273923873901367e+00,-1.344424486160278320e+00,-5.220551490783691406e-01,4.899065792560577393e-01,-3.176677942276000977e+00,-2.830417633056640625e+00,-9.666704535484313965e-01,-1.946614503860473633e+00,3.374906301498413086e+00,2.889635324478149414e+00,-2.479331970214843750e+00,3.025968372821807861e-01,-8.516816496849060059e-01,-3.207361698150634766e+00,-2.015156149864196777e-01,9.606340527534484863e-01,6.125587224960327148e-01,4.758201122283935547e+00,1.691553592681884766e-01,-5.393755435943603516e-01,-1.203716993331909180e+00,-1.391581296920776367e+00,6.407342851161956787e-02,1.395196795463562012e+00,3.059254884719848633e+00,2.557824134826660156e+00,2.898956649005413055e-02,-8.567009568214416504e-01,-5.458477139472961426e-01,-7.073492407798767090e-01,5.014756679534912109e+00,-1.472500205039978027e+00,1.871781110763549805e+00,8.270474076271057129e-01,-1.146264433860778809e+00,-3.751337051391601562e+00,5.305731296539306641e+00,-2.286501646041870117e+00,-1.444366931915283203e+00,-9.522221684455871582e-01,1.555836915969848633e+00,-1.682079911231994629e+00,-2.137278556823730469e+00,-7.461498975753784180e-01,2.113428831100463867e+00,8.721047043800354004e-01,-3.708384990692138672e+00,3.095095790922641754e-02,4.418568015098571777e-01,-2.175253152847290039e+00,-2.726102471351623535e-01,-1.350615918636322021e-01,2.539484739303588867e+00,1.713188052177429199e+00,-8.204720616340637207e-01,-8.028461039066314697e-02,-2.357339859008789062e-01,-4.822581410408020020e-01
-1.407117247581481934e-01,9.612195193767547607e-02,-2.981075286865234375e+00,-6.712549328804016113e-01,-4.152566432952880859e+00,2.991233825683593750e+00,-4.061929225921630859e+00,9.996710419654846191e-01,-4.772874832153320312e+00,2.444650977849960327e-01,-9.811231866478919983e-03,-1.163319110870361328e+00,1.841838002204895020e+00,2.066313505172729492e+00,-2.480903416872024536e-01,-9.590426087379455566e-01,6.595937609672546387e-01,8.528316020965576172e-01,7.717224359512329102e-01,6.247363090515136719e-01,9.964056015014648438e-01,4.928985118865966797e+00,-1.522870898246765137e+00,-2.459810674190521240e-01,2.098721504211425781e+00,-2.181941270828247070e+00,4.355173110961914062e-01,6.582175195217132568e-02,4.132466912269592285e-01,2.702904045581817627e-01,-7.184953093528747559e-01,-1.922262072563171387e+00,2.257897138595581055e+00,-1.199181675910949707e+00,-1.196853164583444595e-02,1.397226214408874512e+00,2.149062901735305786e-01,-4.292413890361785889e-01,2.783396005630493164e+00,8.354052901268005371e-01,-3.653990268707275391e+00,-1.421464681625366211e+00,1.753590941429138184e+00,-3.166821479797363281e+00,1.725556850433349609e-01,4.997742652893066406e+00,-8.277807384729385376e-02,-8.973900675773620605e-01,6.979050040245056152e-01,-6.052576065063476562e+00,2.600656032562255859e+00,2.221022605895996094e+00,4.324669390916824341e-02,-3.088053941726684570e+00,6.035532355308532715e-01,-8.460251092910766602e-01,-8.431019634008407593e-02,2.670627117156982422e+00,-1.015215277671813965e+00,1.973507165908813477e+00,-5.567960739135742188e-01,2.037253856658935547e+00,-2.292471170425415039e+00,-3.162839889526367188e+00,-9.106907844543457031e-01,-2.584911346435546875e+00,-1.853822588920593262e+00,1.840163469314575195e+00,-2.303463220596313477e+00,1.565735042095184326e-01,-4.777163028717041016e+00,1.171773552894592285e+00,3.053169488906860352e+00,-1.768532514572143555e+00,3.497052669525146484e+00,5.799883842468261719e+00,1.400388002395629883e+00,-1.732558906078338623e-01,1.067896127700805664e+00,-1.511676311492919922e+00,2.879032850265502930e+00,-1.100844025611877441e+00,-3.394585847854614258e-01,1.022145509719848633e+00,-3.856442928314208984e+00,-1.139691829681396484e+00,3.686371147632598877e-01,-1.853056252002716064e-01,-3.009165823459625244e-01,1.637748003005981445e+00,-1.490615367889404297e+00,-1.699898988008499146e-01,7.416420578956604004e-01,-1.769075244665145874e-01,1.612037301063537598e+00,4.169047832489013672e+00,-2.683480262756347656e+00,4.713557660579681396e-01,-1.015826463699340820e+00,6.082447171211242676e-01
1.431682586669921875e+00,-3.983035385608673096e-01,-7.084389925003051758e-01,1.609412789344787598e+00,-2.069956779479980469e+00,2.951414108276367188e+00,-2.876381874084472656e+00,2.397888183593750000e+00,-2.900954961776733398e+00,-1.173250198364257812e+00,-1.192009672522544861e-01,-9.702162146568298340e-01,1.590728282928466797e+00,1.635321855545043945e+00,3.871066272258758545e-01,4.302840232849121094e-01,-7.965285778045654297e-01,2.558820962905883789e+00,-1.075566038489341736e-01,5.399700999259948730e-01,-1.207180857658386230e+00,-2.093733251094818115e-01,-1.516525506973266602e+00,9.964941143989562988e-01,-1.439791023731231689e-01,2.940043509006500244e-01,2.190722942352294922e+00,2.115033715963363647e-01,-8.107376694679260254e-01,-3.131709396839141846e-01,2.725161314010620117e-01,-6.500635743141174316e-01,9.520295858383178711e-01,-1.879321694374084473e+00,7.628787159919738770e-01,6.503134965896606445e-01,1.569009304046630859e+00,-2.568407058715820312e-01,1.714174747467041016e+00,-1.359280347824096680e-01,-1.030649542808532715e+00,-1.536538720130920410e+00,2.036830902099609375e+00,-9.928340315818786621e-01,8.767760396003723145e-01,2.488651037216186523e+00,-1.469613671302795410e+00,1.505064070224761963e-01,-2.484438866376876831e-01,-2.364353895187377930e+00,5.236660242080688477e-01,2.377815723419189453e+00,-9.161340445280075073e-02,1.413884758949279785e+00,4.834479093551635742e-01,-1.764274716377258301e+00,-1.236305385828018188e-01,-8.789040446281433105e-01,-2.606213688850402832e-01,2.217242240905761719e+00,-5.737532973289489746e-01,-1.087223961949348450e-01,1.009589552879333496e+00,-3.392082452774047852e-01,-1.347485661506652832e+00,-3.028465986251831055e+00,-9.106918573379516602e-01,-1.168451830744743347e-01,1.993951797485351562e+00,-1.346751332283020020e+00,1.654205441474914551e+00,2.322666943073272705e-01,2.179939985275268555e+00,-3.972792327404022217e-01,1.842708468437194824e+00,2.992523908615112305e+00,-1.509368181228637695e+00,-8.487925529479980469e-01,1.517336726188659668e+00,-1.664184808731079102e+00,-1.204660892486572266e+00,-2.376385211944580078e+00,-5.441236495971679688e-02,-1.115654826164245605e+00,-8.169826269149780273e-01,9.320117235183715820e-01,1.001796126365661621e+00,4.871441125869750977e-01,-1.613263368606567383e+00,1.201129611581563950e-02,1.047376871109008789e+00,-6.385699510574340820e-01,-3.460012972354888916e-01,-3.255912959575653076e-01,1.966016888618469238e-01,5.059978365898132324e-01,-6.036561727523803711e-01,-1.681984782218933105e+00,1.002542257308959961e+00,-6.735056638717651367e-01
